wits	loose(-0.32)	no(-0.3)	few(0.0)	inner(0.0)	long(0.0)	mental(0.0)	new(0.0)	other(0.0)	own(0.0)	quick(0.0)	scattered(0.0)	sharp(0.0)	short(0.0)	two(0.0)	fresh(0.32)	like(0.36)	natural(0.36)	strong(0.51)
imaging	external(0.0)	facial(0.0)
guthrie	woody(0.0)
sandwich	disgusted(-0.53)	stupid(-0.53)	awful(-0.46)	baking(0.0)	black(0.0)	bottom(0.0)	chicken(0.0)	continental(0.0)	early(0.0)	entire(0.0)	first(0.0)	fried(0.0)	full(0.0)	greasy(0.0)	half(0.0)	hot(0.0)	italian(0.0)	last(0.0)	little(0.0)	new(0.0)	old(0.0)	one(0.0)	ordered(0.0)	other(0.0)	outside(0.0)	own(0.0)	quick(0.0)	quiet(0.0)	red(0.0)	same(0.0)	second(0.0)	small(0.0)	thick(0.0)	third(0.0)	tight(0.0)	usual(0.0)	white(0.0)	whole(0.0)	wired(0.0)	warm(0.23)	ready(0.36)	clean(0.4)	favorite(0.46)	great(0.62)	glorious(0.64)
smith	nasty(-0.56)	dirty(-0.44)	weird(-0.18)	hot(0.0)	preliminary(0.0)	funny(0.44)	sexy(0.53)
owen	in(0.0)	like(0.36)
ph	low(-0.27)	high(0.0)	neutral(0.0)	seven(0.0)
mine	broken(-0.48)	lost(-0.32)	no(-0.3)	above(0.0)	absolute(0.0)	after(0.0)	all(0.0)	behind(0.0)	big(0.0)	crimson(0.0)	done(0.0)	far(0.0)	first(0.0)	hazel(0.0)	heard(0.0)	high(0.0)	hot(0.0)	in(0.0)	just(0.0)	large(0.0)	last(0.0)	little(0.0)	long(0.0)	made(0.0)	many(0.0)	much(0.0)	near(0.0)	normal(0.0)	old(0.0)	on(0.0)	open(0.0)	opposite(0.0)	own(0.0)	real(0.0)	red(0.0)	small(0.0)	still(0.0)	such(0.0)	taken(0.0)	three(0.0)	two(0.0)	up(0.0)	white(0.0)	intense(0.08)	well(0.27)	like(0.36)	good(0.44)	profitable(0.44)	rich(0.56)	won(0.57)	best(0.64)
texas	big(0.0)	central(0.0)	cold(0.0)	east(0.0)	future(0.0)	hot(0.0)	in(0.0)	more(0.0)	new(0.0)	north(0.0)	northern(0.0)	old(0.0)	same(0.0)	south(0.0)	southern(0.0)	southwest(0.0)	southwestern(0.0)	west(0.0)	western(0.0)	warm(0.23)	cool(0.32)	great(0.62)
riddle	crazy(-0.34)	no(-0.3)	another(0.0)	little(0.0)	one(0.0)	provocative(0.0)	same(0.0)	some(0.0)	easy(0.44)
